Sunday_2030_830pm_EST_2200_1000pm_EST___AB_PER_VM_VO,Sunday_2030_830pm_EST_2200_1000pm_EST___AB_PER_VM_VO1,Sunday_2030_830pm_EST_2200_1000pm_EST___AB_PER_VM_VO2,Aramesh_Alman_NA_Marathon_Meeting_247_گروه_24_ساعته_آرامش_آلمان_Farsi_800_930_Uhr_1230_1400_Uhr_1700_1830_Uhr_1930_2100_Uhr_Berlin,Aramesh_Alman_NA_Marathon_Meeting_247_گروه_24_ساعته_آرامش_آلمان_Farsi_800_930_Uhr_1230_1400_Uhr_1700_1830_Uhr_1930_2100_Uhr_Berlin3,Aramesh_Alman_NA_Marathon_Meeting_247_گروه_24_ساعته_آرامش_آلمان_Farsi_800_930_Uhr_1230_1400_Uhr_1700_1830_Uhr_1930_2100_Uhr_Berlin4,Aramesh_Alman_NA_Marathon_Meeting_247_گروه_24_ساعته_آرامش_آلمان_Farsi_800_930_Uhr_1230_1400_Uhr_1700_1830_Uhr_1930_2100_Uhr_Berlin5,Aramesh_Alman_NA_Marathon_Meeting_247_گروه_24_ساعته_آرامش_آلمان_Farsi_800_930_Uhr_1230_1400_Uhr_1700_1830_Uhr_1930_2100_Uhr_Berlin6,httpsus02web_zoom_usj4433442211_pwdZzkvaGlwclIxY3RyVmtUU1dCSTUwdz09_URL,httpsus02web_zoom_usj4433442211_pwdZzkvaGlwclIxY3RyVmtUU1dCSTUwdz09
Thursday,13:00 (1:00pm) EST - 14:30 (2:30pm) EST,"
        							                    O,ES,VM,LC,VO
        											",Vivir Limpios,,Mexico City,,password: NA,https://us02web.zoom.us/j/3156024730?pwd=SCtSTkdwU3hZOHRQdy85M1hvUkl1Zz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/3156024730?pwd=SCtSTkdwU3hZOHRQdy85M1hvUkl1Zz09&choe=UTF-8&chld=L|0
Thursday,13:00 (1:00pm) EST - 14:00 (2:00pm) EST,"
        							                    O,RF,ENG,VM,VO
        											",Westside Recovery Pensacola FL,,"Pensacola, FL",,,https://us02web.zoom.us/j/6856198461?pwd=MnRPM3JWTnBNY3Z2MDlxcHJRVGIxQT09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/6856198461?pwd=MnRPM3JWTnBNY3Z2MDlxcHJRVGIxQT09&choe=UTF-8&chld=L|0
Thursday,13:00 (1:00pm) EST - 14:30 (2:30pm) EST,"
        							                    O,RF,ENG,VM
        											",New Way to Live,,"Virtual, NJ",,https://www.recoveryunderground.org,https://discord.com/invite/qhShRNKS7t,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://discord.com/invite/qhShRNKS7t&choe=UTF-8&chld=L|0
Thursday,13:00 (1:00pm) EST - 14:30 (2:30pm) EST,"
        							                    C,RF,SD,To,PER,VM,VO
        											",NA Farsi Holland - NA  فارسی هلند,Format: rotating Speakers and Topic,Amsterdam,,,https://zoom.us/j/6948190760?pwd=QkNDVEhWTXoxUmlUQTFqeElTQWVMZz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/6948190760?pwd=QkNDVEhWTXoxUmlUQTFqeElTQWVMZz09&choe=UTF-8&chld=L|0
Thursday,13:00 (1:00pm) EST - 14:30 (2:30pm) EST,"
        							                    C,W,VM,FR
        											",Réunion femmes,Fermé en août,"Montpellier, Occitanie",,Zoom ID: 971 860 8531 code 1212,https://us04web.zoom.us/j/9718608531,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us04web.zoom.us/j/9718608531&choe=UTF-8&chld=L|0
Thursday,13:00 (1:00pm) EST - 14:30 (2:30pm) EST,"
        							                    O,St,VM,SV,NOV
        											",Femtegruppen,Mötesrummet öppnar cirka 10 minuter innan utsatt starttid,,,För mer praktisk info se www.femte.org,https://discord.gg/MEFueFf,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://discord.gg/MEFueFf&choe=UTF-8&chld=L|0
Thursday,13:00 (1:00pm) EST - 14:30 (2:30pm) EST,"
        							                    C,ES,VM
        											",Vivir Limpios - 2ème réunion,,France,,Zoom ID: 315 602 4730 code: NA,https://us02web.zoom.us/j/3156024730?pwd=SCtSTkdwU3hZOHRQdy85M1hvUkl1Zz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/3156024730?pwd=SCtSTkdwU3hZOHRQdy85M1hvUkl1Zz09&choe=UTF-8&chld=L|0
Thursday,13:00 (1:00pm) EST - 14:30 (2:30pm) EST,"
        							                    VM,FR
        											",Le langage du coeur,pass 1212,"Gisors, Normandie",,ID Zoom ID 81610657365 Mdp 1212,https://us02web.zoom.us/j/81610657365,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/81610657365&choe=UTF-8&chld=L|0
Thursday,13:00 (1:00pm) EST - 14:00 (2:00pm) EST,"
        							                    C,O,SD,ENG,VM,LC
        											",Queer AF,,Berlin,,password: 12,https://us02web.zoom.us/j/3317321053?pwd=ZlE0K3ltZ2owS0YzZ1hHTDFURUJ5QT09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/3317321053?pwd=ZlE0K3ltZ2owS0YzZ1hHTDFURUJ5QT09&choe=UTF-8&chld=L|0
Thursday,13:00 (1:00pm) EST - 14:30 (2:30pm) EST,"
        							                    FR,HY
        											",Revenez Agen,,"Agen, Nouvelle-Aquitaine",,ID Zoom 716 2928 986 Code 1212,https://zoom.us/j/7162928986,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/7162928986&choe=UTF-8&chld=L|0
Thursday,13:00 (1:00pm) EST - 14:30 (2:30pm) EST,"
        							                    C,Tr,VM,IT
        											",Le tradizioni nel cuore,Password: 123456,,"La terza domenica di ogni mese, alle ore 20:00, si svolgerà la riunione di servizio.",,https://us02web.zoom.us/j/6753757575,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/6753757575&choe=UTF-8&chld=L|0
Thursday,13:00 (1:00pm) EST - 14:30 (2:30pm) EST,"
        							                    FR,HY,VO
        											",La douceur angevine,,"Angers, Pays de la Loire",,code 1212,https://us06web.zoom.us/j/83892443913,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us06web.zoom.us/j/83892443913&choe=UTF-8&chld=L|0
Thursday,13:00 (1:00pm) EST - 14:15 (2:15pm) EST,"
        							                    C,D,RU,VM
        											",НАвигатор,,,,https://zoom.us/j/9119111212,http://na-tranzit.org/raznoe/preambula-gr-navigator,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=http://na-tranzit.org/raznoe/preambula-gr-navigator&choe=UTF-8&chld=L|0
Thursday,13:29 (1:29pm) EST - 16:29 (4:29pm) EST,"
        							                    O,BL,SD,ENG,VM,HIN,VO,BN
        											",Midnight Meeting,,"Kolkata, West Bengal",,,https://join.skype.com/JN14pudFO6ai,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://join.skype.com/JN14pudFO6ai&choe=UTF-8&chld=L|0
Thursday,13:30 (1:30pm) EST - 15:00 (3:00pm) EST,"
        							                    C,D,SG,VM,PT,VO
        											",Juntos Conseguimos,Formato: Roda de Sentimentos,,,Clicar no link para entrar. Na app digitar o ID da sala: 682 501 370,https://us04web.zoom.us/j/682501370,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us04web.zoom.us/j/682501370&choe=UTF-8&chld=L|0
Thursday,13:30 (1:30pm) EST - 15:00 (3:00pm) EST,"
        							                    C,SD,PER,VM,VO
        											",Aramesh - آرامش,,Berlin,,,https://us02web.zoom.us/j/4432441521?pwd=b3NPdDM5Q2QraVFsL3Y1N0FVVkx3QT09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/4432441521?pwd=b3NPdDM5Q2QraVFsL3Y1N0FVVkx3QT09&choe=UTF-8&chld=L|0
Thursday,14:00 (2:00pm) EST - 15:00 (3:00pm) EST,"
        							                    O,RF,ENG,VM,VO
        											",Recovery & Beyond Group,,"Mesa, AZ",,password: 245245,https://us02web.zoom.us/j/2452451993,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/2452451993&choe=UTF-8&chld=L|0
Thursday,14:00 (2:00pm) EST - 15:30 (3:30pm) EST,"
        							                    C,CH,D,ME,VM,FR,VO
        											",Ici et maintenant,Format méditation et discussion dans la douceur et l'harmonie,"Granby, Québec",,ID 911 505 0000 ( Code : 0 ),https://us02web.zoom.us/j/9115050000,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/9115050000&choe=UTF-8&chld=L|0
Thursday,14:00 (2:00pm) EST - 15:00 (3:00pm) EST,"
        							                    O,RF,ME,VM,FR,VO
        											","Here, Now - Meditation & Discussion, in Kindness & Harmony",,Quebec,,password: 0,https://zoom.us/j/82196809141,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/82196809141&choe=UTF-8&chld=L|0
Thursday,14:00 (2:00pm) EST - 15:45 (3:45pm) EST,"
        							                    C,SD,ENG,VM,VO
        											",All Inclusive Group of NA,,East Midlands Area,Format: Main Share,password : 1953,https://us06web.zoom.us/j/3809646174?pwd=Ab9tifosWDsJJAFN8EpPGdhOWkLTH5.1,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us06web.zoom.us/j/3809646174?pwd=Ab9tifosWDsJJAFN8EpPGdhOWkLTH5.1&choe=UTF-8&chld=L|0
Thursday,14:00 (2:00pm) EST - 15:30 (3:30pm) EST,"
        							                    RF,ENG,VM,VO
        											",Daily Dorset group,,Dorset,,"ID: 816 8614 9658, Passcode: Sponsor",https://us02web.zoom.us/j/81686149658?pwd=bVo0NVNteHUwK01LNVdYNFA2eFIydz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/81686149658?pwd=bVo0NVNteHUwK01LNVdYNFA2eFIydz09&choe=UTF-8&chld=L|0
Thursday,14:00 (2:00pm) EST - 15:15 (3:15pm) EST,"
        							                    O,ENG,VM
        											",Living Clean,Passwort: 647529,"Kreuzberg, Berlin",,"ID 907 988 3918, Passcode 647529",https://us02web.zoom.us/j/9079883918?pwd=LzZodFhaS0ZuT0h4RFdKOThKTE1mZz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/9079883918?pwd=LzZodFhaS0ZuT0h4RFdKOThKTE1mZz09&choe=UTF-8&chld=L|0
Thursday,14:00 (2:00pm) EST - 15:00 (3:00pm) EST,"
        							                    D,SD,VM,DE
        											",Brandenburg Zwei,,"Falkensee, Brandenburg",,Das Sprechermeeting geht bis 21.15 Uhr.,https://us02web.zoom.us/j/5525364553?pwd=VStiamNzVWFYb3J2M09yK1QrQW1xUT09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/5525364553?pwd=VStiamNzVWFYb3J2M09yK1QrQW1xUT09&choe=UTF-8&chld=L|0
Thursday,14:00 (2:00pm) EST - 15:00 (3:00pm) EST,"
        							                    O,RF,VM,SV,VO
        											",NA Online Sweden (NAOS),,,,password: 992307,https://zoom.us/j/922993031,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/922993031&choe=UTF-8&chld=L|0
Thursday,14:00 (2:00pm) EST - 15:30 (3:30pm) EST,"
        							                    O,FR,HY
        											",Phare de l'Ouest,,"Quimper, Bretagne",,"Distanciel uniquement les 1er, 3e et 5e jeudis",https://zoom.us/j/173349225,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/173349225&choe=UTF-8&chld=L|0
Thursday,14:00 (2:00pm) EST - 15:30 (3:30pm) EST,"
        							                    O,CH,FR,HY
        											",Réunion NA hybride,Fermé en juillet-août et durant les vacances scolaires,"Les Vans, Auvergne-Rhône-Alpes",,ID Zoom 359 543 4343 pass 1212,https://zoom.us/j/3595434343,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/3595434343&choe=UTF-8&chld=L|0
Thursday,14:00 (2:00pm) EST - 15:15 (3:15pm) EST,"
        							                    C,D,RU,VM
        											",NA Dream Team,,,,пароль 026,https://zoom.us/j/2262262020,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/2262262020&choe=UTF-8&chld=L|0
Thursday,14:00 (2:00pm) EST - 15:15 (3:15pm) EST,"
        							                    C,D,RU,VM
        											",Вечерняя Тула,,,,пароль: 181020,https://us02web.zoom.us/j/6413249116?pwd=TTJ1d3YzQWh0YmxlaEhpVk5m,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/6413249116?pwd=TTJ1d3YzQWh0YmxlaEhpVk5m&choe=UTF-8&chld=L|0
Thursday,14:00 (2:00pm) EST - 15:15 (3:15pm) EST,"
        							                    C,D,RU,VM
        											",Портал,,,,Преамбула: http://na-tranzit.org/raznoe/preambula-gr-portal,https://zoom.us/j/9119111212,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/9119111212&choe=UTF-8&chld=L|0
Thursday,14:30 (2:30pm) EST - 16:00 (4:00pm) EST,"
        							                    ENG,VM,OT,VO
        											",UKNA Online Meeting,,London,,,https://www.gotomeet.me/ukna,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://www.gotomeet.me/ukna&choe=UTF-8&chld=L|0
Thursday,15:00 (3:00pm) EST - 16:30 (4:30pm) EST,"
        							                    O,D,To,ENG,HY,VO
        											",Mid-Day Miracles,Hillview Baptist Church,"1621 West 27th Ave, Kennewick, WA, 99337","Format: Hybrid meeting, both in-person and online",,https://us02web.zoom.us/j/4223365954,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/4223365954&choe=UTF-8&chld=L|0
﻿Thursday,15:00 (3:00pm) EST - 16:00 (4:00pm) EST,"
        							                    O,ENG,VM,LC,VO
        											",Sonoma Online NA,,"Sonoma, CA",Format: Living Clean,ID: 231 844 080 pw:1953,https://us02web.zoom.us/j/231844080?pwd=YUhMZUlwclJtUHZXaGRRdEVHUS8xdz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/231844080?pwd=YUhMZUlwclJtUHZXaGRRdEVHUS8xdz09&choe=UTF-8&chld=L|0
Thursday,15:00 (3:00pm) EST - 16:00 (4:00pm) EST,"
        							                    O,BT,IW,ENG,VM,VO
        											",Virtual Noon,,"Las Vegas, NV",,password: 000000,https://us02web.zoom.us/j/936944967?pwd=YTF1RGhINU1XclVTZCtra1NOWWt3dz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/936944967?pwd=YTF1RGhINU1XclVTZCtra1NOWWt3dz09&choe=UTF-8&chld=L|0
Thursday,15:00 (3:00pm) EST - 16:30 (4:30pm) EST,"
        							                    C,ES,SKY
        											",GRUPO INTERNACIONAL NA,,,,NUESTRAS REUNIONES SON CERRADAS Y FUNCIONAN POR SKYPE BUSCANOS CON ESTE NOMBRE DE USUARIO: grupointernacionalna,https://sites.google.com/site/grupointernacionalna/,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://sites.google.com/site/grupointernacionalna/&choe=UTF-8&chld=L|0
Thursday,15:00 (3:00pm) EST - 16:35 (4:35pm) EST,"
        							                    C,SD,ENG,VM,VO
        											",Rosemount Meeting,,"East Coast Scotland Area, Scotland",,"ID: 850 2238 2745, Passcode: mount",https://us02web.zoom.us/j/85022382745,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/85022382745&choe=UTF-8&chld=L|0
Thursday,15:00 (3:00pm) EST - 16:30 (4:30pm) EST,"
        							                    C,O,VM,IT
        											",DipendentiOnLine,Password: 200721,,Info: https://na-italia.org/dipendentionline,,https://zoom.us/j/87893245697,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/87893245697&choe=UTF-8&chld=L|0
Thursday,15:00 (3:00pm) EST - 16:30 (4:30pm) EST,"
        							                    VM,DE,SKY,TC
        											",,Skype Wien,,"Wien, Österreich",,https://join.skype.com/oCMmErOnrzII,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://join.skype.com/oCMmErOnrzII&choe=UTF-8&chld=L|0
Thursday,15:00 (3:00pm) EST - 16:00 (4:00pm) EST,"
        							                    C,D,RU,VM
        											",Спутник,,,,Преамбула: https://sputnik-na.ru/preambula,https://zoom.us/j/9119111212,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/9119111212&choe=UTF-8&chld=L|0
Thursday,15:30 (3:30pm) EST - 16:30 (4:30pm) EST,"
        							                    O,ENG,VM,VO
        											",Stepping Up - International,,"Hilton Head, SC",,password: stepup,https://us04web.zoom.us/j/7654321953,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us04web.zoom.us/j/7654321953&choe=UTF-8&chld=L|0
Thursday,15:30 (3:30pm) EST - 17:00 (5:00pm) EST,"
        							                    BK,VM,PT,VO
        											",Virtual Novo Horizonte,ID 394 880 3170,CSANASF,,Estudo do livro Apadrinhamento,https://us02web.zoom.us/j/3948803170,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/3948803170&choe=UTF-8&chld=L|0
Thursday,15:30 (3:30pm) EST - 17:00 (5:00pm) EST,"
        							                    C,W,VM,FR
        											",Mother's Power,,France,,ID 173 349 225 mot de passe amour,https://us02web.zoom.us/j/173349225,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/173349225&choe=UTF-8&chld=L|0
Thursday,16:00 (4:00pm) EST - 17:45 (5:45pm) EST,"
        							                    C,ENG,VM,PH,SPAD
        											",NA Infinity Group,Format: Spiritual Principle of the Day,MA,Last 15 minutes for parking lot and exchange phone numbers,,tel:Dial (978) 990-5148 Access Code 8203185#,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=Dial%20(978)%20990-5148%20Access%20Code%208203185#&choe=UTF-8&chld=L|0
Thursday,16:00 (4:00pm) EST - 17:30 (5:30pm) EST,"
        							                    D,ENG,VM,LC,VO
        											",Together We Can,,,,ID: 825 357 74561 password: unity,https://us02web.zoom.us/j/82535774561,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/82535774561&choe=UTF-8&chld=L|0
Thursday,16:30 (4:30pm) EST - 17:30 (5:30pm) EST,"
        							                    O,D,ENG,VM,VO
        											",We ought never be organized!,,"North county coastal San Diego, CA",,password: surrender,https://zoom.us/j/4802031063,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/4802031063&choe=UTF-8&chld=L|0
Thursday,17:00 (5:00pm) EST - 18:00 (6:00pm) EST,"
        							                    O,D,GL,NC,Ag,ENG,VM,LC
        											",Red Rose's NA group,,NSW,,,https://discord.com/invite/6ETedB6w,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://discord.com/invite/6ETedB6w&choe=UTF-8&chld=L|0
Thursday,17:00 (5:00pm) EST - 18:00 (6:00pm) EST,"
        							                    O,RF,ENG,VM,VO
        											",Alive @ 5,,"New Haven, CT",,password: 12121212,https://us02web.zoom.us/j/491556778,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/491556778&choe=UTF-8&chld=L|0
Thursday,17:00 (5:00pm) EST - 19:00 (7:00pm) EST,"
        							                    C,D,RF,VM,PT,VO
        											",Grupo Recomeço,,,,ID 415 094 2864,https://us04web.zoom.us/j/4150942864,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us04web.zoom.us/j/4150942864&choe=UTF-8&chld=L|0
Thursday,17:00 (5:00pm) EST - 18:30 (6:30pm) EST,"
        							                    C,LC,PT,HY,VO
        											",Grupo Pilares,Formato: livro Viver Limpo (reunião semi-presencial),SP,,Senha: 5046,https://zoom.us/j/9998882506,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/9998882506&choe=UTF-8&chld=L|0
Thursday,17:00 (5:00pm) EST - 18:15 (6:15pm) EST,"
        							                    O,RF,SD,ENG,VM,VO
        											",Stroud Soldiers 10pm,,"Stroud, Gloucestershire",,,https://us04web.zoom.us/j/150134269?pwd=MFZ6NkkyR2ZyaVVQaUsrTFFVemdkZz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us04web.zoom.us/j/150134269?pwd=MFZ6NkkyR2ZyaVVQaUsrTFFVemdkZz09&choe=UTF-8&chld=L|0
Thursday,17:30 (5:30pm) EST - 19:00 (7:00pm) EST,"
        							                    C,SD,VM,PT,VO
        											",Juntos Conseguimos,,,,Clicar no link para entrar. Na app digitar o ID da sala: 682 501 370,https://us04web.zoom.us/j/682501370,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us04web.zoom.us/j/682501370&choe=UTF-8&chld=L|0
Thursday,18:00 (6:00pm) EST - 19:00 (7:00pm) EST,"
        							                    O,JT,ENG,VM
        											",NA Online Australia - Daily 'Just for Today',,QLD,,Meeting ID: 847 5377 9395 Passcode: 684576,https://us06web.zoom.us/j/84753779395?pwd=za2Hgtb8oQmZbyi1XIZobkEZYt0AxH.1,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us06web.zoom.us/j/84753779395?pwd=za2Hgtb8oQmZbyi1XIZobkEZYt0AxH.1&choe=UTF-8&chld=L|0
Thursday,18:00 (6:00pm) EST - 19:00 (7:00pm) EST,"
        							                    O,RF,ENG,VM,LC,VO
        											",PV Sunshine Online NA,,"Puerto Vallarta, MX",,password: sunshine,https://us05web.zoom.us/j/81919900356,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us05web.zoom.us/j/81919900356&choe=UTF-8&chld=L|0
Thursday,18:00 (6:00pm) EST - 19:00 (7:00pm) EST,"
        							                    O,St,VM,FR,VO
        											",Un souper presque parfait,Zoom ID: 4570 817 505 - Lecture d'une étape ou tradition suivi de discussion. Mot de passe 0,"Montréal, Québec",,,https://zoom.us/j/4570817505,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/4570817505&choe=UTF-8&chld=L|0
Thursday,18:00 (6:00pm) EST - 19:30 (7:30pm) EST,"
        							                    O,D,M,ENG,VM,VO
        											",NAVOH Vision of Hope Group of NA,NAVOH Men’s Meeting,Moscow,,https://our-meeting-of-na.yolasite.com/,https://us02web.zoom.us/j/6164984164?pwd=ZXpMeHYvbm1mbElMcXZJcVF2eS9rUT09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/6164984164?pwd=ZXpMeHYvbm1mbElMcXZJcVF2eS9rUT09&choe=UTF-8&chld=L|0
Thursday,18:00 (6:00pm) EST - 19:00 (7:00pm) EST,"
        							                    C,FD,ENG,VM,VO
        											",Architects of Adversity,,"Delray Beach, FL",,,https://zoom.us/j/4832439059,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/4832439059&choe=UTF-8&chld=L|0
Thursday,18:00 (6:00pm) EST - 19:30 (7:30pm) EST,"
        							                    C,ES,RF,VM,VO
        											",Grupo Libertad,,"Paso Ataques, Rivera, Uruguay",,,https://us02web.zoom.us/j/9997771988,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/9997771988&choe=UTF-8&chld=L|0
Thursday,18:00 (6:00pm) EST - 20:00 (8:00pm) EST,"
        							                    O,RF,Ti,W,VM,PT,VO
        											",Grupo Só Por Elas,"ID 4430251323, Senha: 30035222","Belém, PA",,Formato: reunião de interesse feminino,https://us02web.zoom.us/j/4430251323,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/4430251323&choe=UTF-8&chld=L|0
Thursday,18:00 (6:00pm) EST - 20:00 (8:00pm) EST,"
        							                    O,RF,VM,PT,VO
        											",Grupo Virtual ZN,ID 9072282020,"Brasília, DF",,,https://us02web.zoom.us/j/9072282020,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://us02web.zoom.us/j/9072282020&choe=UTF-8&chld=L|0
Thursday,18:00 (6:00pm) EST - 20:00 (8:00pm) EST,"
        							                    D,RF,VM,PT,VO
        											",Grupo Esperança On Line,,"CSANASF, Região Brasil",,"ID 448 734 4400, Senha: 000 000",https://zoom.us/j/4487344400?pwd=Rm1hK3o4RWY1VVlqT0dkd1FJbVpCZz09,https://chart.googleapis.com/chart?chs=100x100&cht=qr&chl=https://zoom.us/j/4487344400?pwd=Rm1hK3o4RWY1VVlqT0dkd1FJbVpCZz09&choe=UTF-8&chld=L|0
